respID,qID,altID,obsID,profileID,price,hotel_quality,flight_quality,seat_quality,number_of_games,stage_of_tournament
139,3,1,831,829,4,4,First,Goal Section,0,Early Knockout
139,3,2,831,1460,5,4,First,Touchline Section,0,Final Knockout
139,3,3,831,441,8,5,Economy,Touchline Section,2,Group Stage
139,4,1,832,580,7,4,First,Corner Section,3,Group Stage
139,4,2,832,465,4,3,Economy,Goal Section,2,Group Stage
139,4,3,832,606,5,5,Economy,Touchline Section,3,Group Stage
139,5,1,833,799,2,3,Economy,Goal Section,0,Early Knockout
139,5,2,833,1287,7,3,First,Touchline Section,3,Early Knockout
139,5,3,833,1132,6,5,First,Touchline Section,2,Early Knockout
139,6,1,834,575,2,4,First,Corner Section,3,Group Stage
139,6,2,834,1362,5,5,Economy,Upper Deck,0,Final Knockout
139,6,3,834,561,2,5,Economy,Corner Section,3,Group Stage
140,1,1,835,1455,7,3,First,Touchline Section,0,Final Knockout
140,1,2,835,1446,5,5,Economy,Touchline Section,0,Final Knockout
140,1,3,835,17,4,5,Economy,Upper Deck,0,Group Stage
140,2,1,836,1075,5,3,First,Corner Section,2,Early Knockout
140,2,2,836,1412,6,3,First,Corner Section,0,Final Knockout
140,2,3,836,1639,2,3,Economy,Goal Section,1,Final Knockout
140,3,1,837,1569,2,5,Economy,Corner Section,1,Final Knockout
140,3,2,837,760,5,3,Economy,Touchline Section,0,Early Knockout
140,3,3,837,1092,8,5,First,Corner Section,2,Early Knockout
140,4,1,838,546,8,5,First,Upper Deck,3,Group Stage
140,4,2,838,1997,3,3,First,Goal Section,3,Final Knockout
140,4,3,838,1987,7,4,Economy,Goal Section,3,Final Knockout
140,5,1,839,1242,4,3,First,Corner Section,3,Early Knockout
140,5,2,839,1168,7,4,First,Goal Section,2,Early Knockout
140,5,3,839,1944,6,4,Economy,Touchline Section,3,Final Knockout
140,6,1,840,1861,7,4,Economy,Upper Deck,3,Final Knockout
140,6,2,840,1255,3,5,First,Corner Section,3,Early Knockout
140,6,3,840,195,7,3,First,Upper Deck,1,Group Stage
141,1,1,841,475,7,4,Economy,Goal Section,2,Group Stage
141,1,2,841,1836,3,4,First,Goal Section,2,Final Knockout
141,1,3,841,1638,8,5,First,Touchline Section,1,Final Knockout
141,2,1,842,1052,3,3,Economy,Corner Section,2,Early Knockout
141,2,2,842,806,2,4,Economy,Goal Section,0,Early Knockout
141,2,3,842,1463,8,4,First,Touchline Section,0,Final Knockout
141,3,1,843,1296,2,5,First,Touchline Section,3,Early Knockout
141,3,2,843,892,4,4,Economy,Corner Section,1,Early Knockout
141,3,3,843,987,8,5,Economy,Goal Section,1,Early Knockout
141,4,1,844,1444,3,5,Economy,Touchline Section,0,Final Knockout
141,4,2,844,294,8,5,First,Touchline Section,1,Group Stage
141,4,3,844,1749,7,3,First,Corner Section,2,Final Knockout
141,5,1,845,1480,4,4,Economy,Goal Section,0,Final Knockout
141,5,2,845,131,6,3,Economy,Goal Section,0,Group Stage
141,5,3,845,59,4,5,Economy,Corner Section,0,Group Stage
141,6,1,846,331,3,5,First,Goal Section,1,Group Stage
141,6,2,846,845,6,3,Economy,Upper Deck,1,Early Knockout
141,6,3,846,1674,2,5,First,Goal Section,1,Final Knockout
142,1,1,847,38,4,5,First,Upper Deck,0,Group Stage
142,1,2,847,315,8,5,Economy,Goal Section,1,Group Stage
142,1,3,847,146,7,5,Economy,Goal Section,0,Group Stage
142,2,1,848,69,7,3,First,Corner Section,0,Group Stage
142,2,2,848,1065,2,5,Economy,Corner Section,2,Early Knockout
142,2,3,848,1506,2,5,First,Goal Section,0,Final Knockout
142,3,1,849,1485,2,5,Economy,Goal Section,0,Final Knockout
142,3,2,849,195,7,3,First,Upper Deck,1,Group Stage
142,3,3,849,1881,6,4,First,Upper Deck,3,Final Knockout
142,4,1,850,634,5,3,Economy,Goal Section,3,Group Stage
142,4,2,850,1275,2,5,Economy,Touchline Section,3,Early Knockout
142,4,3,850,734,7,5,Economy,Corner Section,0,Early Knockout
142,5,1,851,577,4,4,First,Corner Section,3,Group Stage
142,5,2,851,412,7,4,First,Corner Section,2,Group Stage
142,5,3,851,1252,7,4,First,Corner Section,3,Early Knockout
142,6,1,852,1070,7,5,Economy,Corner Section,2,Early Knockout
142,6,2,852,856,3,5,Economy,Upper Deck,1,Early Knockout
142,6,3,852,1919,2,4,First,Corner Section,3,Final Knockout
143,1,1,853,852,6,4,Economy,Upper Deck,1,Early Knockout
143,1,2,853,254,3,3,Economy,Touchline Section,1,Group Stage
143,1,3,853,1810,5,3,Economy,Goal Section,2,Final Knockout
143,2,1,854,410,5,4,First,Corner Section,2,Group Stage
143,2,2,854,680,2,4,Economy,Upper Deck,0,Early Knockout
143,2,3,854,1886,4,5,First,Upper Deck,3,Final Knockout
143,3,1,855,521,4,5,Economy,Upper Deck,3,Group Stage
143,3,2,855,299,6,3,Economy,Goal Section,1,Group Stage
143,3,3,855,868,8,3,First,Upper Deck,1,Early Knockout
143,4,1,856,859,6,5,Economy,Upper Deck,1,Early Knockout
143,4,2,856,1873,5,3,First,Upper Deck,3,Final Knockout
143,4,3,856,21,8,5,Economy,Upper Deck,0,Group Stage
143,5,1,857,1134,8,5,First,Touchline Section,2,Early Knockout
143,5,2,857,166,6,5,First,Goal Section,0,Group Stage
143,5,3,857,1732,4,4,Economy,Corner Section,2,Final Knockout
143,6,1,858,1338,2,5,First,Goal Section,3,Early Knockout
143,6,2,858,858,5,5,Economy,Upper Deck,1,Early Knockout
143,6,3,858,559,7,4,Economy,Corner Section,3,Group Stage
144,1,1,859,1240,2,3,First,Corner Section,3,Early Knockout
144,1,2,859,557,5,4,Economy,Corner Section,3,Group Stage
144,1,3,859,570,4,3,First,Corner Section,3,Group Stage
144,2,1,860,528,4,3,First,Upper Deck,3,Group Stage
144,2,2,860,1466,4,5,First,Touchline Section,0,Final Knockout
144,2,3,860,629,7,5,First,Touchline Section,3,Group Stage
144,3,1,861,1161,7,3,First,Goal Section,2,Early Knockout
144,3,2,861,552,7,3,Economy,Corner Section,3,Group Stage
144,3,3,861,1449,8,5,Economy,Touchline Section,0,Final Knockout
144,4,1,862,282,3,4,First,Touchline Section,1,Group Stage
144,4,2,862,1528,3,5,Economy,Upper Deck,1,Final Knockout
144,4,3,862,186,5,5,Economy,Upper Deck,1,Group Stage
144,5,1,863,1535,3,3,First,Upper Deck,1,Final Knockout
144,5,2,863,1077,7,3,First,Corner Section,2,Early Knockout
144,5,3,863,1815,3,4,Economy,Goal Section,2,Final Knockout
144,6,1,864,1154,7,5,Economy,Goal Section,2,Early Knockout
144,6,2,864,1863,2,5,Economy,Upper Deck,3,Final Knockout
144,6,3,864,1049,7,5,First,Upper Deck,2,Early Knockout
145,1,1,865,1770,7,3,Economy,Touchline Section,2,Final Knockout
145,1,2,865,1975,2,3,Economy,Goal Section,3,Final Knockout
145,1,3,865,549,4,3,Economy,Corner Section,3,Group Stage
145,2,1,866,1048,6,5,First,Upper Deck,2,Early Knockout
145,2,2,866,392,8,4,Economy,Corner Section,2,Group Stage
145,2,3,866,450,3,4,First,Touchline Section,2,Group Stage
145,3,1,867,1995,8,5,Economy,Goal Section,3,Final Knockout
145,3,2,867,1391,6,3,Economy,Corner Section,0,Final Knockout
145,3,3,867,1449,8,5,Economy,Touchline Section,0,Final Knockout
145,4,1,868,1152,5,5,Economy,Goal Section,2,Early Knockout
145,4,2,868,686,8,4,Economy,Upper Deck,0,Early Knockout
145,4,3,868,847,8,3,Economy,Upper Deck,1,Early Knockout
145,5,1,869,1744,2,3,First,Corner Section,2,Final Knockout
145,5,2,869,263,5,4,Economy,Touchline Section,1,Group Stage
145,5,3,869,1603,8,3,Economy,Touchline Section,1,Final Knockout
145,6,1,870,603,2,5,Economy,Touchline Section,3,Group Stage
145,6,2,870,729,2,5,Economy,Corner Section,0,Early Knockout
145,6,3,870,761,6,3,Economy,Touchline Section,0,Early Knockout
146,1,1,871,274,2,3,First,Touchline Section,1,Group Stage
146,1,2,871,1385,7,5,First,Upper Deck,0,Final Knockout
146,1,3,871,1441,7,4,Economy,Touchline Section,0,Final Knockout
146,2,1,872,842,3,3,Economy,Upper Deck,1,Early Knockout
146,2,2,872,1757,8,4,First,Corner Section,2,Final Knockout
146,2,3,872,286,7,4,First,Touchline Section,1,Group Stage
146,3,1,873,1456,8,3,First,Touchline Section,0,Final Knockout
146,3,2,873,439,6,5,Economy,Touchline Section,2,Group Stage
146,3,3,873,687,2,5,Economy,Upper Deck,0,Early Knockout
146,4,1,874,1753,4,4,First,Corner Section,2,Final Knockout
146,4,2,874,1704,4,3,First,Upper Deck,2,Final Knockout
146,4,3,874,572,6,3,First,Corner Section,3,Group Stage
146,5,1,875,744,3,4,First,Corner Section,0,Early Knockout
146,5,2,875,2003,2,4,First,Goal Section,3,Final Knockout
146,5,3,875,644,8,4,Economy,Goal Section,3,Group Stage
146,6,1,876,1560,7,3,Economy,Corner Section,1,Final Knockout
146,6,2,876,787,4,4,First,Touchline Section,0,Early Knockout
146,6,3,876,621,6,4,First,Touchline Section,3,Group Stage
147,1,1,877,36,2,5,First,Upper Deck,0,Group Stage
147,1,2,877,2001,7,3,First,Goal Section,3,Final Knockout
147,1,3,877,1990,3,5,Economy,Goal Section,3,Final Knockout
147,2,1,878,1479,3,4,Economy,Goal Section,0,Final Knockout
147,2,2,878,611,3,3,First,Touchline Section,3,Group Stage
147,2,3,878,1234,3,5,Economy,Corner Section,3,Early Knockout
147,3,1,879,109,5,3,First,Touchline Section,0,Group Stage
147,3,2,879,821,3,3,First,Goal Section,0,Early Knockout
147,3,3,879,841,2,3,Economy,Upper Deck,1,Early Knockout
147,4,1,880,402,4,3,First,Corner Section,2,Group Stage
147,4,2,880,1618,2,3,First,Touchline Section,1,Final Knockout
147,4,3,880,1217,7,5,First,Upper Deck,3,Early Knockout
147,5,1,881,1820,8,4,Economy,Goal Section,2,Final Knockout
147,5,2,881,392,8,4,Economy,Corner Section,2,Group Stage
147,5,3,881,446,6,3,First,Touchline Section,2,Group Stage
147,6,1,882,151,5,3,First,Goal Section,0,Group Stage
147,6,2,882,1075,5,3,First,Corner Section,2,Early Knockout
147,6,3,882,872,5,4,First,Upper Deck,1,Early Knockout
148,1,1,883,1553,7,5,First,Upper Deck,1,Final Knockout
148,1,2,883,1722,8,5,First,Upper Deck,2,Final Knockout
148,1,3,883,101,4,5,Economy,Touchline Section,0,Group Stage
148,2,1,884,916,7,4,First,Corner Section,1,Early Knockout
148,2,2,884,1730,2,4,Economy,Corner Section,2,Final Knockout
148,2,3,884,1281,8,5,Economy,Touchline Section,3,Early Knockout
148,3,1,885,1123,4,4,First,Touchline Section,2,Early Knockout
148,3,2,885,855,2,5,Economy,Upper Deck,1,Early Knockout
148,3,3,885,703,4,4,First,Upper Deck,0,Early Knockout
148,4,1,886,1386,8,5,First,Upper Deck,0,Final Knockout
148,4,2,886,33,6,4,First,Upper Deck,0,Group Stage
148,4,3,886,1207,4,4,First,Upper Deck,3,Early Knockout
148,5,1,887,258,7,3,Economy,Touchline Section,1,Group Stage
148,5,2,887,749,8,4,First,Corner Section,0,Early Knockout
148,5,3,887,750,2,5,First,Corner Section,0,Early Knockout
148,6,1,888,628,6,5,First,Touchline Section,3,Group Stage
148,6,2,888,378,8,5,First,Upper Deck,2,Group Stage
148,6,3,888,858,5,5,Economy,Upper Deck,1,Early Knockout
149,1,1,889,261,3,4,Economy,Touchline Section,1,Group Stage
149,1,2,889,397,6,5,Economy,Corner Section,2,Group Stage
149,1,3,889,221,5,4,Economy,Corner Section,1,Group Stage
149,2,1,890,1405,6,5,Economy,Corner Section,0,Final Knockout
149,2,2,890,1337,8,4,First,Goal Section,3,Early Knockout
149,2,3,890,242,5,4,First,Corner Section,1,Group Stage
149,3,1,891,1048,6,5,First,Upper Deck,2,Early Knockout
149,3,2,891,1014,7,3,Economy,Upper Deck,2,Early Knockout
149,3,3,891,676,5,3,Economy,Upper Deck,0,Early Knockout
149,4,1,892,1507,3,5,First,Goal Section,0,Final Knockout
149,4,2,892,1627,4,4,First,Touchline Section,1,Final Knockout
149,4,3,892,1896,7,3,Economy,Corner Section,3,Final Knockout
149,5,1,893,715,2,3,Economy,Corner Section,0,Early Knockout
149,5,2,893,750,2,5,First,Corner Section,0,Early Knockout
149,5,3,893,620,5,4,First,Touchline Section,3,Group Stage
149,6,1,894,1605,3,4,Economy,Touchline Section,1,Final Knockout
149,6,2,894,1195,6,5,Economy,Upper Deck,3,Early Knockout
149,6,3,894,1346,3,3,Economy,Upper Deck,0,Final Knockout
150,1,1,895,1548,2,5,First,Upper Deck,1,Final Knockout
150,1,2,895,1496,6,3,First,Goal Section,0,Final Knockout
150,1,3,895,733,6,5,Economy,Corner Section,0,Early Knockout
150,2,1,896,703,4,4,First,Upper Deck,0,Early Knockout
150,2,2,896,1448,7,5,Economy,Touchline Section,0,Final Knockout
150,2,3,896,1103,5,4,Economy,Touchline Section,2,Early Knockout
150,3,1,897,704,5,4,First,Upper Deck,0,Early Knockout
150,3,2,897,45,4,3,Economy,Corner Section,0,Group Stage
150,3,3,897,631,2,3,Economy,Goal Section,3,Group Stage
150,4,1,898,1467,5,5,First,Touchline Section,0,Final Knockout
150,4,2,898,1859,5,4,Economy,Upper Deck,3,Final Knockout
150,4,3,898,1600,5,3,Economy,Touchline Section,1,Final Knockout
150,5,1,899,1983,3,4,Economy,Goal Section,3,Final Knockout
150,5,2,899,649,6,5,Economy,Goal Section,3,Group Stage
150,5,3,899,940,3,5,Economy,Touchline Section,1,Early Knockout
150,6,1,900,1169,8,4,First,Goal Section,2,Early Knockout
150,6,2,900,493,4,4,First,Goal Section,2,Group Stage
150,6,3,900,1975,2,3,Economy,Goal Section,3,Final Knockout
151,1,1,901,618,3,4,First,Touchline Section,3,Group Stage
151,1,2,901,551,6,3,Economy,Corner Section,3,Group Stage
151,1,3,901,515,5,4,Economy,Upper Deck,3,Group Stage
151,2,1,902,1975,2,3,Economy,Goal Section,3,Final Knockout
151,2,2,902,819,8,5,Economy,Goal Section,0,Early Knockout
151,2,3,902,1737,2,5,Economy,Corner Section,2,Final Knockout
151,3,1,903,1045,3,5,First,Upper Deck,2,Early Knockout
151,3,2,903,984,5,5,Economy,Goal Section,1,Early Knockout
151,3,3,903,602,8,4,Economy,Touchline Section,3,Group Stage
151,4,1,904,663,6,4,First,Goal Section,3,Group Stage
151,4,2,904,1164,3,4,First,Goal Section,2,Early Knockout
151,4,3,904,902,7,5,Economy,Corner Section,1,Early Knockout
151,5,1,905,537,6,4,First,Upper Deck,3,Group Stage
151,5,2,905,78,2,5,First,Corner Section,0,Group Stage
151,5,3,905,1709,2,4,First,Upper Deck,2,Final Knockout
151,6,1,906,158,5,4,First,Goal Section,0,Group Stage
151,6,2,906,1347,4,3,Economy,Upper Deck,0,Final Knockout
151,6,3,906,764,2,4,Economy,Touchline Section,0,Early Knockout
152,1,1,907,1588,7,4,First,Corner Section,1,Final Knockout
152,1,2,907,1479,3,4,Economy,Goal Section,0,Final Knockout
152,1,3,907,917,8,4,First,Corner Section,1,Early Knockout
152,2,1,908,1089,5,5,First,Corner Section,2,Early Knockout
152,2,2,908,577,4,4,First,Corner Section,3,Group Stage
152,2,3,908,1022,8,4,Economy,Upper Deck,2,Early Knockout
152,3,1,909,859,6,5,Economy,Upper Deck,1,Early Knockout
152,3,2,909,707,8,4,First,Upper Deck,0,Early Knockout
152,3,3,909,1738,3,5,Economy,Corner Section,2,Final Knockout
152,4,1,910,1816,4,4,Economy,Goal Section,2,Final Knockout
152,4,2,910,54,6,4,Economy,Corner Section,0,Group Stage
152,4,3,910,1366,2,3,First,Upper Deck,0,Final Knockout
152,5,1,911,319,5,3,First,Goal Section,1,Group Stage
152,5,2,911,976,4,4,Economy,Goal Section,1,Early Knockout
152,5,3,911,1487,4,5,Economy,Goal Section,0,Final Knockout
152,6,1,912,1621,5,3,First,Touchline Section,1,Final Knockout
152,6,2,912,310,3,5,Economy,Goal Section,1,Group Stage
152,6,3,912,746,5,4,First,Corner Section,0,Early Knockout
153,1,1,913,1174,6,5,First,Goal Section,2,Early Knockout
153,1,2,913,605,4,5,Economy,Touchline Section,3,Group Stage
153,1,3,913,1671,6,4,First,Goal Section,1,Final Knockout
153,2,1,914,966,8,5,First,Touchline Section,1,Early Knockout
153,2,2,914,1445,4,5,Economy,Touchline Section,0,Final Knockout
153,2,3,914,1503,6,4,First,Goal Section,0,Final Knockout
153,3,1,915,1901,5,4,Economy,Corner Section,3,Final Knockout
153,3,2,915,499,3,5,First,Goal Section,2,Group Stage
153,3,3,915,1508,4,5,First,Goal Section,0,Final Knockout
153,4,1,916,293,7,5,First,Touchline Section,1,Group Stage
153,4,2,916,1743,8,5,Economy,Corner Section,2,Final Knockout
153,4,3,916,1044,2,5,First,Upper Deck,2,Early Knockout
153,5,1,917,1234,3,5,Economy,Corner Section,3,Early Knockout
153,5,2,917,2012,4,5,First,Goal Section,3,Final Knockout
153,5,3,917,283,4,4,First,Touchline Section,1,Group Stage
153,6,1,918,1633,3,5,First,Touchline Section,1,Final Knockout
153,6,2,918,911,2,4,First,Corner Section,1,Early Knockout
153,6,3,918,1198,2,3,First,Upper Deck,3,Early Knockout
154,1,1,919,661,4,4,First,Goal Section,3,Group Stage
154,1,2,919,406,8,3,First,Corner Section,2,Group Stage
154,1,3,919,180,6,4,Economy,Upper Deck,1,Group Stage
154,2,1,920,978,6,4,Economy,Goal Section,1,Early Knockout
154,2,2,920,1430,3,3,Economy,Touchline Section,0,Final Knockout
154,2,3,920,830,5,4,First,Goal Section,0,Early Knockout
154,3,1,921,1762,6,5,First,Corner Section,2,Final Knockout
154,3,2,921,467,6,3,Economy,Goal Section,2,Group Stage
154,3,3,921,489,7,3,First,Goal Section,2,Group Stage
154,4,1,922,554,2,4,Economy,Corner Section,3,Group Stage
154,4,2,922,148,2,3,First,Goal Section,0,Group Stage
154,4,3,922,716,3,3,Economy,Corner Section,0,Early Knockout
154,5,1,923,1444,3,5,Economy,Touchline Section,0,Final Knockout
154,5,2,923,1271,5,4,Economy,Touchline Section,3,Early Knockout
154,5,3,923,1673,8,4,First,Goal Section,1,Final Knockout
154,6,1,924,1528,3,5,Economy,Upper Deck,1,Final Knockout
154,6,2,924,1629,6,4,First,Touchline Section,1,Final Knockout
154,6,3,924,1690,4,4,Economy,Upper Deck,2,Final Knockout
155,1,1,925,1049,7,5,First,Upper Deck,2,Early Knockout
155,1,2,925,1213,3,5,First,Upper Deck,3,Early Knockout
155,1,3,925,1755,6,4,First,Corner Section,2,Final Knockout
155,2,1,926,1535,3,3,First,Upper Deck,1,Final Knockout
155,2,2,926,1597,2,3,Economy,Touchline Section,1,Final Knockout
155,2,3,926,1892,3,3,Economy,Corner Section,3,Final Knockout
155,3,1,927,964,6,5,First,Touchline Section,1,Early Knockout
155,3,2,927,391,7,4,Economy,Corner Section,2,Group Stage
155,3,3,927,111,7,3,First,Touchline Section,0,Group Stage
155,4,1,928,863,3,3,First,Upper Deck,1,Early Knockout
155,4,2,928,362,6,3,First,Upper Deck,2,Group Stage
155,4,3,928,1674,2,5,First,Goal Section,1,Final Knockout
155,5,1,929,588,8,5,First,Corner Section,3,Group Stage
155,5,2,929,144,5,5,Economy,Goal Section,0,Group Stage
155,5,3,929,66,4,3,First,Corner Section,0,Group Stage
155,6,1,930,1163,2,4,First,Goal Section,2,Early Knockout
155,6,2,930,348,6,4,Economy,Upper Deck,2,Group Stage
155,6,3,930,813,2,5,Economy,Goal Section,0,Early Knockout
156,1,1,931,474,6,4,Economy,Goal Section,2,Group Stage
156,1,2,931,215,6,3,Economy,Corner Section,1,Group Stage
156,1,3,931,1307,6,3,Economy,Goal Section,3,Early Knockout
156,2,1,932,1701,8,5,Economy,Upper Deck,2,Final Knockout
156,2,2,932,948,4,3,First,Touchline Section,1,Early Knockout
156,2,3,932,103,6,5,Economy,Touchline Section,0,Group Stage
156,3,1,933,456,2,5,First,Touchline Section,2,Group Stage
156,3,2,933,1271,5,4,Economy,Touchline Section,3,Early Knockout
156,3,3,933,1471,2,3,Economy,Goal Section,0,Final Knockout
156,4,1,934,1454,6,3,First,Touchline Section,0,Final Knockout
156,4,2,934,951,7,3,First,Touchline Section,1,Early Knockout
156,4,3,934,120,2,5,First,Touchline Section,0,Group Stage
156,5,1,935,785,2,4,First,Touchline Section,0,Early Knockout
156,5,2,935,914,5,4,First,Corner Section,1,Early Knockout
156,5,3,935,399,8,5,Economy,Corner Section,2,Group Stage
156,6,1,936,512,2,4,Economy,Upper Deck,3,Group Stage
156,6,2,936,487,5,3,First,Goal Section,2,Group Stage
156,6,3,936,1529,4,5,Economy,Upper Deck,1,Final Knockout
157,1,1,937,1095,4,3,Economy,Touchline Section,2,Early Knockout
157,1,2,937,1031,3,3,First,Upper Deck,2,Early Knockout
157,1,3,937,1455,7,3,First,Touchline Section,0,Final Knockout
157,2,1,938,584,4,5,First,Corner Section,3,Group Stage
157,2,2,938,834,2,5,First,Goal Section,0,Early Knockout
157,2,3,938,1045,3,5,First,Upper Deck,2,Early Knockout
157,3,1,939,1707,7,3,First,Upper Deck,2,Final Knockout
157,3,2,939,1957,5,3,First,Touchline Section,3,Final Knockout
157,3,3,939,674,3,3,Economy,Upper Deck,0,Early Knockout
157,4,1,940,1237,6,5,Economy,Corner Section,3,Early Knockout
157,4,2,940,1687,8,3,Economy,Upper Deck,2,Final Knockout
157,4,3,940,500,4,5,First,Goal Section,2,Group Stage
157,5,1,941,1830,4,3,First,Goal Section,2,Final Knockout
157,5,2,941,1188,6,4,Economy,Upper Deck,3,Early Knockout
157,5,3,941,1545,6,4,First,Upper Deck,1,Final Knockout
157,6,1,942,1487,4,5,Economy,Goal Section,0,Final Knockout
157,6,2,942,1739,4,5,Economy,Corner Section,2,Final Knockout
157,6,3,942,1,2,3,Economy,Upper Deck,0,Group Stage
158,1,1,943,995,2,4,First,Goal Section,1,Early Knockout
158,1,2,943,892,4,4,Economy,Corner Section,1,Early Knockout
158,1,3,943,1367,3,3,First,Upper Deck,0,Final Knockout
158,2,1,944,1496,6,3,First,Goal Section,0,Final Knockout
158,2,2,944,1949,4,5,Economy,Touchline Section,3,Final Knockout
158,2,3,944,116,5,4,First,Touchline Section,0,Group Stage
158,3,1,945,159,6,4,First,Goal Section,0,Group Stage
158,3,2,945,801,4,3,Economy,Goal Section,0,Early Knockout
158,3,3,945,1122,3,4,First,Touchline Section,2,Early Knockout
158,4,1,946,543,5,5,First,Upper Deck,3,Group Stage
158,4,2,946,877,3,5,First,Upper Deck,1,Early Knockout
158,4,3,946,369,6,4,First,Upper Deck,2,Group Stage
158,5,1,947,1743,8,5,Economy,Corner Section,2,Final Knockout
158,5,2,947,1394,2,4,Economy,Corner Section,0,Final Knockout
158,5,3,947,977,5,4,Economy,Goal Section,1,Early Knockout
158,6,1,948,1300,6,5,First,Touchline Section,3,Early Knockout
158,6,2,948,1808,3,3,Economy,Goal Section,2,Final Knockout
158,6,3,948,53,5,4,Economy,Corner Section,0,Group Stage
