respID,qID,altID,obsID,profileID,price,seat_quality,number_of_games,pass__quality
95,1,1,565,252,3.5,Goal Section,0,Gold
95,1,2,565,243,2.5,Touchline Section,0,Gold
95,1,3,565,147,3.5,Upper Deck,1,Silver
95,2,1,566,86,1,Upper Deck,3,Bronze
95,2,2,566,113,0.5,Upper Deck,0,Silver
95,2,3,566,291,2,Corner Section,2,Gold
95,3,1,567,268,1,Touchline Section,1,Gold
95,3,2,567,24,1.5,Goal Section,0,Bronze
95,3,3,567,47,2.5,Touchline Section,1,Bronze
95,4,1,568,56,3.5,Goal Section,1,Bronze
95,4,2,568,235,2,Corner Section,0,Gold
95,4,3,568,291,2,Corner Section,2,Gold
95,5,1,569,87,1.5,Upper Deck,3,Bronze
95,5,2,569,101,1.5,Touchline Section,3,Bronze
95,5,3,569,111,3,Goal Section,3,Bronze
95,6,1,570,10,1.5,Corner Section,0,Bronze
95,6,2,570,73,1.5,Touchline Section,2,Bronze
95,6,3,570,252,3.5,Goal Section,0,Gold
96,1,1,571,248,1.5,Goal Section,0,Gold
96,1,2,571,295,0.5,Touchline Section,2,Gold
96,1,3,571,25,2,Goal Section,0,Bronze
96,2,1,572,55,3,Goal Section,1,Bronze
96,2,2,572,161,3.5,Touchline Section,1,Silver
96,2,3,572,15,0.5,Touchline Section,0,Bronze
96,3,1,573,260,0.5,Corner Section,1,Gold
96,3,2,573,233,1,Corner Section,0,Gold
96,3,3,573,23,1,Goal Section,0,Bronze
96,4,1,574,286,3,Upper Deck,2,Gold
96,4,2,574,74,2,Touchline Section,2,Bronze
96,4,3,574,183,0.5,Touchline Section,2,Silver
96,5,1,575,301,3.5,Touchline Section,2,Gold
96,5,2,575,45,1.5,Touchline Section,1,Bronze
96,5,3,575,217,3.5,Touchline Section,3,Silver
96,6,1,576,158,2,Touchline Section,1,Silver
96,6,2,576,160,3,Touchline Section,1,Silver
96,6,3,576,285,2.5,Upper Deck,2,Gold
97,1,1,577,99,0.5,Touchline Section,3,Bronze
97,1,2,577,229,2.5,Upper Deck,0,Gold
97,1,3,577,242,2,Touchline Section,0,Gold
97,2,1,578,177,1,Corner Section,2,Silver
97,2,2,578,13,3,Corner Section,0,Bronze
97,2,3,578,58,1,Upper Deck,2,Bronze
97,3,1,579,272,3,Touchline Section,1,Gold
97,3,2,579,306,2.5,Goal Section,2,Gold
97,3,3,579,331,1,Goal Section,3,Gold
97,4,1,580,79,1,Goal Section,2,Bronze
97,4,2,580,271,2.5,Touchline Section,1,Gold
97,4,3,580,300,3,Touchline Section,2,Gold
97,5,1,581,328,3,Touchline Section,3,Gold
97,5,2,581,219,1,Goal Section,3,Silver
97,5,3,581,196,3.5,Goal Section,2,Silver
97,6,1,582,220,1.5,Goal Section,3,Silver
97,6,2,582,5,2.5,Upper Deck,0,Bronze
97,6,3,582,56,3.5,Goal Section,1,Bronze
98,1,1,583,46,2,Touchline Section,1,Bronze
98,1,2,583,37,1,Corner Section,1,Bronze
98,1,3,583,262,1.5,Corner Section,1,Gold
98,2,1,584,204,0.5,Corner Section,3,Silver
98,2,2,584,246,0.5,Goal Section,0,Gold
98,2,3,584,146,3,Upper Deck,1,Silver
98,3,1,585,69,3,Corner Section,2,Bronze
98,3,2,585,288,0.5,Corner Section,2,Gold
98,3,3,585,100,1,Touchline Section,3,Bronze
98,4,1,586,260,0.5,Corner Section,1,Gold
98,4,2,586,287,3.5,Upper Deck,2,Gold
98,4,3,586,57,0.5,Upper Deck,2,Bronze
98,5,1,587,31,1.5,Upper Deck,1,Bronze
98,5,2,587,182,3.5,Corner Section,2,Silver
98,5,3,587,113,0.5,Upper Deck,0,Silver
98,6,1,588,202,3,Upper Deck,3,Silver
98,6,2,588,205,1,Corner Section,3,Silver
98,6,3,588,195,3,Goal Section,2,Silver
99,1,1,589,322,3.5,Corner Section,3,Gold
99,1,2,589,18,2,Touchline Section,0,Bronze
99,1,3,589,135,1,Goal Section,0,Silver
99,2,1,590,64,0.5,Corner Section,2,Bronze
99,2,2,590,112,3.5,Goal Section,3,Bronze
99,2,3,590,129,1.5,Touchline Section,0,Silver
99,3,1,591,35,3.5,Upper Deck,1,Bronze
99,3,2,591,104,3,Touchline Section,3,Bronze
99,3,3,591,143,1.5,Upper Deck,1,Silver
99,4,1,592,218,0.5,Goal Section,3,Silver
99,4,2,592,47,2.5,Touchline Section,1,Bronze
99,4,3,592,121,1,Corner Section,0,Silver
99,5,1,593,40,2.5,Corner Section,1,Bronze
99,5,2,593,155,0.5,Touchline Section,1,Silver
99,5,3,593,159,2.5,Touchline Section,1,Silver
99,6,1,594,319,2,Corner Section,3,Gold
99,6,2,594,33,2.5,Upper Deck,1,Bronze
99,6,3,594,101,1.5,Touchline Section,3,Bronze
100,1,1,595,210,3.5,Corner Section,3,Silver
100,1,2,595,268,1,Touchline Section,1,Gold
100,1,3,595,228,2,Upper Deck,0,Gold
100,2,1,596,283,1.5,Upper Deck,2,Gold
100,2,2,596,307,3,Goal Section,2,Gold
100,2,3,596,9,1,Corner Section,0,Bronze
100,3,1,597,241,1.5,Touchline Section,0,Gold
100,3,2,597,72,1,Touchline Section,2,Bronze
100,3,3,597,119,3.5,Upper Deck,0,Silver
100,4,1,598,33,2.5,Upper Deck,1,Bronze
100,4,2,598,249,2,Goal Section,0,Gold
100,4,3,598,55,3,Goal Section,1,Bronze
100,5,1,599,48,3,Touchline Section,1,Bronze
100,5,2,599,25,2,Goal Section,0,Bronze
100,5,3,599,184,1,Touchline Section,2,Silver
100,6,1,600,221,2,Goal Section,3,Silver
100,6,2,600,63,3.5,Upper Deck,2,Bronze
100,6,3,600,107,1,Goal Section,3,Bronze
101,1,1,601,161,3.5,Touchline Section,1,Silver
101,1,2,601,104,3,Touchline Section,3,Bronze
101,1,3,601,25,2,Goal Section,0,Bronze
101,2,1,602,123,2,Corner Section,0,Silver
101,2,2,602,85,0.5,Upper Deck,3,Bronze
101,2,3,602,312,2,Upper Deck,3,Gold
101,3,1,603,126,3.5,Corner Section,0,Silver
101,3,2,603,103,2.5,Touchline Section,3,Bronze
101,3,3,603,252,3.5,Goal Section,0,Gold
101,4,1,604,178,1.5,Corner Section,2,Silver
101,4,2,604,43,0.5,Touchline Section,1,Bronze
101,4,3,604,91,3.5,Upper Deck,3,Bronze
101,5,1,605,240,1,Touchline Section,0,Gold
101,5,2,605,268,1,Touchline Section,1,Gold
101,5,3,605,209,3,Corner Section,3,Silver
101,6,1,606,305,2,Goal Section,2,Gold
101,6,2,606,185,1.5,Touchline Section,2,Silver
101,6,3,606,250,2.5,Goal Section,0,Gold
102,1,1,607,21,3.5,Touchline Section,0,Bronze
102,1,2,607,220,1.5,Goal Section,3,Silver
102,1,3,607,93,1,Corner Section,3,Bronze
102,2,1,608,8,0.5,Corner Section,0,Bronze
102,2,2,608,38,1.5,Corner Section,1,Bronze
102,2,3,608,98,3.5,Corner Section,3,Bronze
102,3,1,609,259,3.5,Upper Deck,1,Gold
102,3,2,609,47,2.5,Touchline Section,1,Bronze
102,3,3,609,285,2.5,Upper Deck,2,Gold
102,4,1,610,264,2.5,Corner Section,1,Gold
102,4,2,610,298,2,Touchline Section,2,Gold
102,4,3,610,260,0.5,Corner Section,1,Gold
102,5,1,611,35,3.5,Upper Deck,1,Bronze
102,5,2,611,320,2.5,Corner Section,3,Gold
102,5,3,611,107,1,Goal Section,3,Bronze
102,6,1,612,205,1,Corner Section,3,Silver
102,6,2,612,219,1,Goal Section,3,Silver
102,6,3,612,220,1.5,Goal Section,3,Silver
103,1,1,613,188,3,Touchline Section,2,Silver
103,1,2,613,32,2,Upper Deck,1,Bronze
103,1,3,613,121,1,Corner Section,0,Silver
103,2,1,614,96,2.5,Corner Section,3,Bronze
103,2,2,614,276,1.5,Goal Section,1,Gold
103,2,3,614,334,2.5,Goal Section,3,Gold
103,3,1,615,63,3.5,Upper Deck,2,Bronze
103,3,2,615,158,2,Touchline Section,1,Silver
103,3,3,615,46,2,Touchline Section,1,Bronze
103,4,1,616,295,0.5,Touchline Section,2,Gold
103,4,2,616,205,1,Corner Section,3,Silver
103,4,3,616,113,0.5,Upper Deck,0,Silver
103,5,1,617,175,3.5,Upper Deck,2,Silver
103,5,2,617,253,0.5,Upper Deck,1,Gold
103,5,3,617,159,2.5,Touchline Section,1,Silver
103,6,1,618,186,2,Touchline Section,2,Silver
103,6,2,618,313,2.5,Upper Deck,3,Gold
103,6,3,618,174,3,Upper Deck,2,Silver
104,1,1,619,198,1,Upper Deck,3,Silver
104,1,2,619,29,0.5,Upper Deck,1,Bronze
104,1,3,619,46,2,Touchline Section,1,Bronze
104,2,1,620,147,3.5,Upper Deck,1,Silver
104,2,2,620,220,1.5,Goal Section,3,Silver
104,2,3,620,40,2.5,Corner Section,1,Bronze
104,3,1,621,199,1.5,Upper Deck,3,Silver
104,3,2,621,197,0.5,Upper Deck,3,Silver
104,3,3,621,229,2.5,Upper Deck,0,Gold
104,4,1,622,107,1,Goal Section,3,Bronze
104,4,2,622,323,0.5,Touchline Section,3,Gold
104,4,3,622,114,1,Upper Deck,0,Silver
104,5,1,623,285,2.5,Upper Deck,2,Gold
104,5,2,623,257,2.5,Upper Deck,1,Gold
104,5,3,623,158,2,Touchline Section,1,Silver
104,6,1,624,118,3,Upper Deck,0,Silver
104,6,2,624,110,2.5,Goal Section,3,Bronze
104,6,3,624,146,3,Upper Deck,1,Silver
105,1,1,625,323,0.5,Touchline Section,3,Gold
105,1,2,625,32,2,Upper Deck,1,Bronze
105,1,3,625,168,3.5,Goal Section,1,Silver
105,2,1,626,190,0.5,Goal Section,2,Silver
105,2,2,626,217,3.5,Touchline Section,3,Silver
105,2,3,626,302,0.5,Goal Section,2,Gold
105,3,1,627,68,2.5,Corner Section,2,Bronze
105,3,2,627,89,2.5,Upper Deck,3,Bronze
105,3,3,627,251,3,Goal Section,0,Gold
105,4,1,628,292,2.5,Corner Section,2,Gold
105,4,2,628,57,0.5,Upper Deck,2,Bronze
105,4,3,628,225,0.5,Upper Deck,0,Gold
105,5,1,629,35,3.5,Upper Deck,1,Bronze
105,5,2,629,325,1.5,Touchline Section,3,Gold
105,5,3,629,21,3.5,Touchline Section,0,Bronze
105,6,1,630,114,1,Upper Deck,0,Silver
105,6,2,630,228,2,Upper Deck,0,Gold
105,6,3,630,184,1,Touchline Section,2,Silver
106,1,1,631,32,2,Upper Deck,1,Bronze
106,1,2,631,331,1,Goal Section,3,Gold
106,1,3,631,182,3.5,Corner Section,2,Silver
106,2,1,632,179,2,Corner Section,2,Silver
106,2,2,632,172,2,Upper Deck,2,Silver
106,2,3,632,297,1.5,Touchline Section,2,Gold
106,3,1,633,185,1.5,Touchline Section,2,Silver
106,3,2,633,79,1,Goal Section,2,Bronze
106,3,3,633,263,2,Corner Section,1,Gold
106,4,1,634,153,3,Corner Section,1,Silver
106,4,2,634,141,0.5,Upper Deck,1,Silver
106,4,3,634,193,2,Goal Section,2,Silver
106,5,1,635,172,2,Upper Deck,2,Silver
106,5,2,635,124,2.5,Corner Section,0,Silver
106,5,3,635,57,0.5,Upper Deck,2,Bronze
106,6,1,636,91,3.5,Upper Deck,3,Bronze
106,6,2,636,249,2,Goal Section,0,Gold
106,6,3,636,101,1.5,Touchline Section,3,Bronze
107,1,1,637,24,1.5,Goal Section,0,Bronze
107,1,2,637,115,1.5,Upper Deck,0,Silver
107,1,3,637,318,1.5,Corner Section,3,Gold
107,2,1,638,14,3.5,Corner Section,0,Bronze
107,2,2,638,252,3.5,Goal Section,0,Gold
107,2,3,638,230,3,Upper Deck,0,Gold
107,3,1,639,127,0.5,Touchline Section,0,Silver
107,3,2,639,52,1.5,Goal Section,1,Bronze
107,3,3,639,94,1.5,Corner Section,3,Bronze
107,4,1,640,118,3,Upper Deck,0,Silver
107,4,2,640,150,1.5,Corner Section,1,Silver
107,4,3,640,306,2.5,Goal Section,2,Gold
107,5,1,641,275,1,Goal Section,1,Gold
107,5,2,641,59,1.5,Upper Deck,2,Bronze
107,5,3,641,73,1.5,Touchline Section,2,Bronze
107,6,1,642,281,0.5,Upper Deck,2,Gold
107,6,2,642,315,3.5,Upper Deck,3,Gold
107,6,3,642,84,3.5,Goal Section,2,Bronze
108,1,1,643,155,0.5,Touchline Section,1,Silver
108,1,2,643,192,1.5,Goal Section,2,Silver
108,1,3,643,162,0.5,Goal Section,1,Silver
108,2,1,644,237,3,Corner Section,0,Gold
108,2,2,644,11,2,Corner Section,0,Bronze
108,2,3,644,160,3,Touchline Section,1,Silver
108,3,1,645,225,0.5,Upper Deck,0,Gold
108,3,2,645,241,1.5,Touchline Section,0,Gold
108,3,3,645,331,1,Goal Section,3,Gold
108,4,1,646,17,1.5,Touchline Section,0,Bronze
108,4,2,646,23,1,Goal Section,0,Bronze
108,4,3,646,230,3,Upper Deck,0,Gold
108,5,1,647,13,3,Corner Section,0,Bronze
108,5,2,647,55,3,Goal Section,1,Bronze
108,5,3,647,332,1.5,Goal Section,3,Gold
108,6,1,648,16,1,Touchline Section,0,Bronze
108,6,2,648,75,2.5,Touchline Section,2,Bronze
108,6,3,648,46,2,Touchline Section,1,Bronze
109,1,1,649,34,3,Upper Deck,1,Bronze
109,1,2,649,284,2,Upper Deck,2,Gold
109,1,3,649,39,2,Corner Section,1,Bronze
109,2,1,650,141,0.5,Upper Deck,1,Silver
109,2,2,650,244,3,Touchline Section,0,Gold
109,2,3,650,259,3.5,Upper Deck,1,Gold
109,3,1,651,272,3,Touchline Section,1,Gold
109,3,2,651,3,1.5,Upper Deck,0,Bronze
109,3,3,651,126,3.5,Corner Section,0,Silver
109,4,1,652,154,3.5,Corner Section,1,Silver
109,4,2,652,38,1.5,Corner Section,1,Bronze
109,4,3,652,318,1.5,Corner Section,3,Gold
109,5,1,653,106,0.5,Goal Section,3,Bronze
109,5,2,653,113,0.5,Upper Deck,0,Silver
109,5,3,653,156,1,Touchline Section,1,Silver
109,6,1,654,220,1.5,Goal Section,3,Silver
109,6,2,654,263,2,Corner Section,1,Gold
109,6,3,654,13,3,Corner Section,0,Bronze
110,1,1,655,202,3,Upper Deck,3,Silver
110,1,2,655,39,2,Corner Section,1,Bronze
110,1,3,655,256,2,Upper Deck,1,Gold
110,2,1,656,205,1,Corner Section,3,Silver
110,2,2,656,183,0.5,Touchline Section,2,Silver
110,2,3,656,57,0.5,Upper Deck,2,Bronze
110,3,1,657,131,2.5,Touchline Section,0,Silver
110,3,2,657,283,1.5,Upper Deck,2,Gold
110,3,3,657,217,3.5,Touchline Section,3,Silver
110,4,1,658,191,1,Goal Section,2,Silver
110,4,2,658,250,2.5,Goal Section,0,Gold
110,4,3,658,198,1,Upper Deck,3,Silver
110,5,1,659,59,1.5,Upper Deck,2,Bronze
110,5,2,659,232,0.5,Corner Section,0,Gold
110,5,3,659,150,1.5,Corner Section,1,Silver
110,6,1,660,197,0.5,Upper Deck,3,Silver
110,6,2,660,25,2,Goal Section,0,Bronze
110,6,3,660,186,2,Touchline Section,2,Silver
111,1,1,661,20,3,Touchline Section,0,Bronze
111,1,2,661,50,0.5,Goal Section,1,Bronze
111,1,3,661,89,2.5,Upper Deck,3,Bronze
111,2,1,662,128,1,Touchline Section,0,Silver
111,2,2,662,103,2.5,Touchline Section,3,Bronze
111,2,3,662,246,0.5,Goal Section,0,Gold
111,3,1,663,250,2.5,Goal Section,0,Gold
111,3,2,663,178,1.5,Corner Section,2,Silver
111,3,3,663,298,2,Touchline Section,2,Gold
111,4,1,664,220,1.5,Goal Section,3,Silver
111,4,2,664,258,3,Upper Deck,1,Gold
111,4,3,664,95,2,Corner Section,3,Bronze
111,5,1,665,302,0.5,Goal Section,2,Gold
111,5,2,665,267,0.5,Touchline Section,1,Gold
111,5,3,665,291,2,Corner Section,2,Gold
111,6,1,666,166,2.5,Goal Section,1,Silver
111,6,2,666,291,2,Corner Section,2,Gold
111,6,3,666,206,1.5,Corner Section,3,Silver
112,1,1,667,122,1.5,Corner Section,0,Silver
112,1,2,667,304,1.5,Goal Section,2,Gold
112,1,3,667,222,2.5,Goal Section,3,Silver
112,2,1,668,318,1.5,Corner Section,3,Gold
112,2,2,668,141,0.5,Upper Deck,1,Silver
112,2,3,668,4,2,Upper Deck,0,Bronze
112,3,1,669,131,2.5,Touchline Section,0,Silver
112,3,2,669,183,0.5,Touchline Section,2,Silver
112,3,3,669,203,3.5,Upper Deck,3,Silver
112,4,1,670,252,3.5,Goal Section,0,Gold
112,4,2,670,207,2,Corner Section,3,Silver
112,4,3,670,169,0.5,Upper Deck,2,Silver
112,5,1,671,175,3.5,Upper Deck,2,Silver
112,5,2,671,24,1.5,Goal Section,0,Bronze
112,5,3,671,257,2.5,Upper Deck,1,Gold
112,6,1,672,46,2,Touchline Section,1,Bronze
112,6,2,672,280,3.5,Goal Section,1,Gold
112,6,3,672,113,0.5,Upper Deck,0,Silver
113,1,1,673,332,1.5,Goal Section,3,Gold
113,1,2,673,313,2.5,Upper Deck,3,Gold
113,1,3,673,307,3,Goal Section,2,Gold
113,2,1,674,265,3,Corner Section,1,Gold
113,2,2,674,226,1,Upper Deck,0,Gold
113,2,3,674,137,2,Goal Section,0,Silver
113,3,1,675,73,1.5,Touchline Section,2,Bronze
113,3,2,675,224,3.5,Goal Section,3,Silver
113,3,3,675,26,2.5,Goal Section,0,Bronze
113,4,1,676,205,1,Corner Section,3,Silver
113,4,2,676,191,1,Goal Section,2,Silver
113,4,3,676,138,2.5,Goal Section,0,Silver
113,5,1,677,11,2,Corner Section,0,Bronze
113,5,2,677,321,3,Corner Section,3,Gold
113,5,3,677,84,3.5,Goal Section,2,Bronze
113,6,1,678,261,1,Corner Section,1,Gold
113,6,2,678,191,1,Goal Section,2,Silver
113,6,3,678,304,1.5,Goal Section,2,Gold
114,1,1,679,327,2.5,Touchline Section,3,Gold
114,1,2,679,293,3,Corner Section,2,Gold
114,1,3,679,46,2,Touchline Section,1,Bronze
114,2,1,680,9,1,Corner Section,0,Bronze
114,2,2,680,292,2.5,Corner Section,2,Gold
114,2,3,680,191,1,Goal Section,2,Silver
114,3,1,681,204,0.5,Corner Section,3,Silver
114,3,2,681,88,2,Upper Deck,3,Bronze
114,3,3,681,12,2.5,Corner Section,0,Bronze
114,4,1,682,30,1,Upper Deck,1,Bronze
114,4,2,682,129,1.5,Touchline Section,0,Silver
114,4,3,682,192,1.5,Goal Section,2,Silver
114,5,1,683,178,1.5,Corner Section,2,Silver
114,5,2,683,13,3,Corner Section,0,Bronze
114,5,3,683,282,1,Upper Deck,2,Gold
114,6,1,684,8,0.5,Corner Section,0,Bronze
114,6,2,684,174,3,Upper Deck,2,Silver
114,6,3,684,195,3,Goal Section,2,Silver
115,1,1,685,13,3,Corner Section,0,Bronze
115,1,2,685,159,2.5,Touchline Section,1,Silver
115,1,3,685,253,0.5,Upper Deck,1,Gold
115,2,1,686,34,3,Upper Deck,1,Bronze
115,2,2,686,219,1,Goal Section,3,Silver
115,2,3,686,123,2,Corner Section,0,Silver
115,3,1,687,142,1,Upper Deck,1,Silver
115,3,2,687,279,3,Goal Section,1,Gold
115,3,3,687,254,1,Upper Deck,1,Gold
115,4,1,688,211,0.5,Touchline Section,3,Silver
115,4,2,688,207,2,Corner Section,3,Silver
115,4,3,688,290,1.5,Corner Section,2,Gold
115,5,1,689,308,3.5,Goal Section,2,Gold
115,5,2,689,109,2,Goal Section,3,Bronze
115,5,3,689,294,3.5,Corner Section,2,Gold
115,6,1,690,124,2.5,Corner Section,0,Silver
115,6,2,690,324,1,Touchline Section,3,Gold
115,6,3,690,154,3.5,Corner Section,1,Silver
116,1,1,691,99,0.5,Touchline Section,3,Bronze
116,1,2,691,245,3.5,Touchline Section,0,Gold
116,1,3,691,114,1,Upper Deck,0,Silver
116,2,1,692,84,3.5,Goal Section,2,Bronze
116,2,2,692,192,1.5,Goal Section,2,Silver
116,2,3,692,266,3.5,Corner Section,1,Gold
116,3,1,693,82,2.5,Goal Section,2,Bronze
116,3,2,693,91,3.5,Upper Deck,3,Bronze
116,3,3,693,49,3.5,Touchline Section,1,Bronze
116,4,1,694,44,1,Touchline Section,1,Bronze
116,4,2,694,161,3.5,Touchline Section,1,Silver
116,4,3,694,14,3.5,Corner Section,0,Bronze
116,5,1,695,47,2.5,Touchline Section,1,Bronze
116,5,2,695,186,2,Touchline Section,2,Silver
116,5,3,695,292,2.5,Corner Section,2,Gold
116,6,1,696,4,2,Upper Deck,0,Bronze
116,6,2,696,191,1,Goal Section,2,Silver
116,6,3,696,56,3.5,Goal Section,1,Bronze
117,1,1,697,157,1.5,Touchline Section,1,Silver
117,1,2,697,306,2.5,Goal Section,2,Gold
117,1,3,697,55,3,Goal Section,1,Bronze
117,2,1,698,65,1,Corner Section,2,Bronze
117,2,2,698,197,0.5,Upper Deck,3,Silver
117,2,3,698,277,2,Goal Section,1,Gold
117,3,1,699,300,3,Touchline Section,2,Gold
117,3,2,699,155,0.5,Touchline Section,1,Silver
117,3,3,699,37,1,Corner Section,1,Bronze
117,4,1,700,160,3,Touchline Section,1,Silver
117,4,2,700,122,1.5,Corner Section,0,Silver
117,4,3,700,28,3.5,Goal Section,0,Bronze
117,5,1,701,308,3.5,Goal Section,2,Gold
117,5,2,701,105,3.5,Touchline Section,3,Bronze
117,5,3,701,219,1,Goal Section,3,Silver
117,6,1,702,162,0.5,Goal Section,1,Silver
117,6,2,702,136,1.5,Goal Section,0,Silver
117,6,3,702,126,3.5,Corner Section,0,Silver
118,1,1,703,166,2.5,Goal Section,1,Silver
118,1,2,703,113,0.5,Upper Deck,0,Silver
118,1,3,703,124,2.5,Corner Section,0,Silver
118,2,1,704,167,3,Goal Section,1,Silver
118,2,2,704,172,2,Upper Deck,2,Silver
118,2,3,704,25,2,Goal Section,0,Bronze
118,3,1,705,101,1.5,Touchline Section,3,Bronze
118,3,2,705,300,3,Touchline Section,2,Gold
118,3,3,705,225,0.5,Upper Deck,0,Gold
118,4,1,706,336,3.5,Goal Section,3,Gold
118,4,2,706,123,2,Corner Section,0,Silver
118,4,3,706,138,2.5,Goal Section,0,Silver
118,5,1,707,212,1,Touchline Section,3,Silver
118,5,2,707,318,1.5,Corner Section,3,Gold
118,5,3,707,100,1,Touchline Section,3,Bronze
118,6,1,708,265,3,Corner Section,1,Gold
118,6,2,708,147,3.5,Upper Deck,1,Silver
118,6,3,708,170,1,Upper Deck,2,Silver
119,1,1,709,108,1.5,Goal Section,3,Bronze
119,1,2,709,83,3,Goal Section,2,Bronze
119,1,3,709,316,0.5,Corner Section,3,Gold
119,2,1,710,273,3.5,Touchline Section,1,Gold
119,2,2,710,246,0.5,Goal Section,0,Gold
119,2,3,710,92,0.5,Corner Section,3,Bronze
119,3,1,711,158,2,Touchline Section,1,Silver
119,3,2,711,73,1.5,Touchline Section,2,Bronze
119,3,3,711,265,3,Corner Section,1,Gold
119,4,1,712,173,2.5,Upper Deck,2,Silver
119,4,2,712,235,2,Corner Section,0,Gold
119,4,3,712,229,2.5,Upper Deck,0,Gold
119,5,1,713,87,1.5,Upper Deck,3,Bronze
119,5,2,713,23,1,Goal Section,0,Bronze
119,5,3,713,180,2.5,Corner Section,2,Silver
119,6,1,714,234,1.5,Corner Section,0,Gold
119,6,2,714,145,2.5,Upper Deck,1,Silver
119,6,3,714,76,3,Touchline Section,2,Bronze
120,1,1,715,37,1,Corner Section,1,Bronze
120,1,2,715,277,2,Goal Section,1,Gold
120,1,3,715,132,3,Touchline Section,0,Silver
120,2,1,716,19,2.5,Touchline Section,0,Bronze
120,2,2,716,269,1.5,Touchline Section,1,Gold
120,2,3,716,25,2,Goal Section,0,Bronze
120,3,1,717,91,3.5,Upper Deck,3,Bronze
120,3,2,717,136,1.5,Goal Section,0,Silver
120,3,3,717,321,3,Corner Section,3,Gold
120,4,1,718,271,2.5,Touchline Section,1,Gold
120,4,2,718,310,1,Upper Deck,3,Gold
120,4,3,718,118,3,Upper Deck,0,Silver
120,5,1,719,121,1,Corner Section,0,Silver
120,5,2,719,61,2.5,Upper Deck,2,Bronze
120,5,3,719,210,3.5,Corner Section,3,Silver
120,6,1,720,198,1,Upper Deck,3,Silver
120,6,2,720,40,2.5,Corner Section,1,Bronze
120,6,3,720,14,3.5,Corner Section,0,Bronze
121,1,1,721,71,0.5,Touchline Section,2,Bronze
121,1,2,721,99,0.5,Touchline Section,3,Bronze
121,1,3,721,97,3,Corner Section,3,Bronze
121,2,1,722,206,1.5,Corner Section,3,Silver
121,2,2,722,154,3.5,Corner Section,1,Silver
121,2,3,722,131,2.5,Touchline Section,0,Silver
121,3,1,723,65,1,Corner Section,2,Bronze
121,3,2,723,36,0.5,Corner Section,1,Bronze
121,3,3,723,140,3.5,Goal Section,0,Silver
121,4,1,724,295,0.5,Touchline Section,2,Gold
121,4,2,724,269,1.5,Touchline Section,1,Gold
121,4,3,724,292,2.5,Corner Section,2,Gold
121,5,1,725,82,2.5,Goal Section,2,Bronze
121,5,2,725,187,2.5,Touchline Section,2,Silver
121,5,3,725,235,2,Corner Section,0,Gold
121,6,1,726,48,3,Touchline Section,1,Bronze
121,6,2,726,333,2,Goal Section,3,Gold
121,6,3,726,257,2.5,Upper Deck,1,Gold
122,1,1,727,22,0.5,Goal Section,0,Bronze
122,1,2,727,226,1,Upper Deck,0,Gold
122,1,3,727,249,2,Goal Section,0,Gold
122,2,1,728,38,1.5,Corner Section,1,Bronze
122,2,2,728,160,3,Touchline Section,1,Silver
122,2,3,728,125,3,Corner Section,0,Silver
122,3,1,729,27,3,Goal Section,0,Bronze
122,3,2,729,289,1,Corner Section,2,Gold
122,3,3,729,247,1,Goal Section,0,Gold
122,4,1,730,164,1.5,Goal Section,1,Silver
122,4,2,730,20,3,Touchline Section,0,Bronze
122,4,3,730,130,2,Touchline Section,0,Silver
122,5,1,731,238,3.5,Corner Section,0,Gold
122,5,2,731,82,2.5,Goal Section,2,Bronze
122,5,3,731,241,1.5,Touchline Section,0,Gold
122,6,1,732,180,2.5,Corner Section,2,Silver
122,6,2,732,152,2.5,Corner Section,1,Silver
122,6,3,732,183,0.5,Touchline Section,2,Silver
123,1,1,733,335,3,Goal Section,3,Gold
123,1,2,733,10,1.5,Corner Section,0,Bronze
123,1,3,733,231,3.5,Upper Deck,0,Gold
123,2,1,734,268,1,Touchline Section,1,Gold
123,2,2,734,101,1.5,Touchline Section,3,Bronze
123,2,3,734,149,1,Corner Section,1,Silver
123,3,1,735,155,0.5,Touchline Section,1,Silver
123,3,2,735,162,0.5,Goal Section,1,Silver
123,3,3,735,12,2.5,Corner Section,0,Bronze
123,4,1,736,7,3.5,Upper Deck,0,Bronze
123,4,2,736,45,1.5,Touchline Section,1,Bronze
123,4,3,736,40,2.5,Corner Section,1,Bronze
123,5,1,737,74,2,Touchline Section,2,Bronze
123,5,2,737,255,1.5,Upper Deck,1,Gold
123,5,3,737,35,3.5,Upper Deck,1,Bronze
123,6,1,738,316,0.5,Corner Section,3,Gold
123,6,2,738,141,0.5,Upper Deck,1,Silver
123,6,3,738,258,3,Upper Deck,1,Gold
124,1,1,739,81,2,Goal Section,2,Bronze
124,1,2,739,118,3,Upper Deck,0,Silver
124,1,3,739,184,1,Touchline Section,2,Silver
124,2,1,740,84,3.5,Goal Section,2,Bronze
124,2,2,740,317,1,Corner Section,3,Gold
124,2,3,740,24,1.5,Goal Section,0,Bronze
124,3,1,741,61,2.5,Upper Deck,2,Bronze
124,3,2,741,155,0.5,Touchline Section,1,Silver
124,3,3,741,131,2.5,Touchline Section,0,Silver
124,4,1,742,152,2.5,Corner Section,1,Silver
124,4,2,742,74,2,Touchline Section,2,Bronze
124,4,3,742,243,2.5,Touchline Section,0,Gold
124,5,1,743,190,0.5,Goal Section,2,Silver
124,5,2,743,172,2,Upper Deck,2,Silver
